episode,total_reward,epsilon,alpha,gamma,elapsed
235,74.0,0.05,0.05,0.99,0.9765439033508301
236,12.0,0.05,0.05,0.99,0.9785573482513428
237,23.0,0.05,0.05,0.99,0.9823281764984131
238,41.0,0.05,0.05,0.99,0.986351490020752
239,48.0,0.05,0.05,0.99,0.9923880100250244
240,14.0,0.05,0.05,0.99,0.9943981170654297
241,56.0,0.05,0.05,0.99,1.0021941661834717
242,26.0,0.05,0.05,0.99,1.006220817565918
243,25.0,0.05,0.05,0.99,1.0102550983428955
244,56.0,0.05,0.05,0.99,1.0120155811309814
245,22.0,0.05,0.05,0.99,1.0120155811309814
246,22.0,0.05,0.05,0.99,1.0120155811309814
247,24.0,0.05,0.05,0.99,1.0300376415252686
248,13.0,0.05,0.05,0.99,1.0320560932159424
249,15.0,0.05,0.05,0.99,1.0340750217437744
250,51.0,0.05,0.05,0.99,1.046217918395996
251,22.0,0.05,0.05,0.99,1.052269458770752
252,45.0,0.05,0.05,0.99,1.0542902946472168
253,49.0,0.05,0.05,0.99,1.059868574142456
254,9.0,0.05,0.05,0.99,1.059868574142456
255,20.0,0.05,0.05,0.99,1.0692567825317383
256,73.0,0.05,0.05,0.99,1.0759692192077637
257,68.0,0.05,0.05,0.99,1.089125394821167
258,11.0,0.05,0.05,0.99,1.0931804180145264
259,26.0,0.05,0.05,0.99,1.0992302894592285
260,27.0,0.05,0.05,0.99,1.1022546291351318
261,65.0,0.05,0.05,0.99,1.1110248565673828
262,79.0,0.05,0.05,0.99,1.1210732460021973
263,38.0,0.05,0.05,0.99,1.1268434524536133
264,33.0,0.05,0.05,0.99,1.1328718662261963
265,22.0,0.05,0.05,0.99,1.1348814964294434
266,27.0,0.05,0.05,0.99,1.1406559944152832
267,16.0,0.05,0.05,0.99,1.1426677703857422
268,10.0,0.05,0.05,0.99,1.1446778774261475
269,32.0,0.05,0.05,0.99,1.1507160663604736
270,54.0,0.05,0.05,0.99,1.1564953327178955
271,21.0,0.05,0.05,0.99,1.1605167388916016
272,40.0,0.05,0.05,0.99,1.1625287532806396
273,58.0,0.05,0.05,0.99,1.1705336570739746
274,24.0,0.05,0.05,0.99,1.1790409088134766
275,30.0,0.05,0.05,0.99,1.1863195896148682
276,18.0,0.05,0.05,0.99,1.1863195896148682
277,22.0,0.05,0.05,0.99,1.1925058364868164
278,49.0,0.05,0.05,0.99,1.1965606212615967
279,21.0,0.05,0.05,0.99,1.2021586894989014
280,65.0,0.05,0.05,0.99,1.2130835056304932
281,58.0,0.05,0.05,0.99,1.2180285453796387
282,22.0,0.05,0.05,0.99,1.2288331985473633
283,47.0,0.05,0.05,0.99,1.235893964767456
284,23.0,0.05,0.05,0.99,1.239928960800171
285,22.0,0.05,0.05,0.99,1.243962287902832
286,42.0,0.05,0.05,0.99,1.2497498989105225
287,24.0,0.05,0.05,0.99,1.2557947635650635
288,12.0,0.05,0.05,0.99,1.2578132152557373
289,12.0,0.05,0.05,0.99,1.2598333358764648
290,24.0,0.05,0.05,0.99,1.2638640403747559
291,21.0,0.05,0.05,0.99,1.2676444053649902
292,41.0,0.05,0.05,0.99,1.2736871242523193
293,30.0,0.05,0.05,0.99,1.2797536849975586
294,11.0,0.05,0.05,0.99,1.2815203666687012
295,10.0,0.05,0.05,0.99,1.2855591773986816
296,22.0,0.05,0.05,0.99,1.2875797748565674
297,40.0,0.05,0.05,0.99,1.2972824573516846
298,81.0,0.05,0.05,0.99,1.308551549911499
299,11.0,0.05,0.05,0.99,1.3105673789978027
300,15.0,0.05,0.05,0.99,1.3146061897277832
301,84.0,0.05,0.05,0.99,1.316624641418457
302,13.0,0.05,0.05,0.99,1.3283793926239014
303,56.0,0.05,0.05,0.99,1.3283793926239014
304,25.0,0.05,0.05,0.99,1.3283793926239014
305,13.0,0.05,0.05,0.99,1.3444693088531494
306,38.0,0.05,0.05,0.99,1.3518614768981934
307,12.0,0.05,0.05,0.99,1.3559105396270752
308,10.0,0.05,0.05,0.99,1.3579354286193848
309,10.0,0.05,0.05,0.99,1.359961986541748
310,15.0,0.05,0.05,0.99,1.3640046119689941
311,18.0,0.05,0.05,0.99,1.3680405616760254
312,19.0,0.05,0.05,0.99,1.3700566291809082
313,10.0,0.05,0.05,0.99,1.372070550918579
314,11.0,0.05,0.05,0.99,1.3758466243743896
315,50.0,0.05,0.05,0.99,1.3818821907043457
316,25.0,0.05,0.05,0.99,1.3859076499938965
317,36.0,0.05,0.05,0.99,1.3899354934692383
