episode,total_reward,epsilon,alpha,gamma,elapsed
231,49.0,0.09910481551887473,0.01,0.95,1.7028350830078125
232,68.0,0.09811376736368599,0.01,0.95,1.7181522846221924
233,55.0,0.09713262969004913,0.01,0.95,1.7313287258148193
234,39.0,0.09616130339314863,0.01,0.95,1.743208885192871
235,40.0,0.09519969035921715,0.01,0.95,1.7530038356781006
236,29.0,0.09424769345562498,0.01,0.95,1.7590670585632324
237,52.0,0.09330521652106873,0.01,0.95,1.7716565132141113
238,42.0,0.09237216435585804,0.01,0.95,1.7792954444885254
239,34.0,0.09144844271229946,0.01,0.95,1.7912802696228027
240,39.0,0.09053395828517646,0.01,0.95,1.802405595779419
241,60.0,0.08962861870232469,0.01,0.95,1.8145232200622559
242,36.0,0.08873233251530144,0.01,0.95,1.8162860870361328
243,57.0,0.08784500919014843,0.01,0.95,1.8332171440124512
244,24.0,0.08696655909824694,0.01,0.95,1.8382048606872559
245,54.0,0.08609689350726446,0.01,0.95,1.846219539642334
246,36.0,0.08523592457219181,0.01,0.95,1.8548259735107422
247,31.0,0.0843835653264699,0.01,0.95,1.86191725730896
248,22.0,0.0835397296732052,0.01,0.95,1.8700134754180908
249,26.0,0.08270433237647315,0.01,0.95,1.8760840892791748
250,66.0,0.08187728905270841,0.01,0.95,1.89076828956604
251,42.0,0.08105851616218133,0.01,0.95,1.8999528884887695
252,62.0,0.08024793100055952,0.01,0.95,1.9097516536712646
253,23.0,0.07944545169055392,0.01,0.95,1.918839693069458
254,27.0,0.07865099717364837,0.01,0.95,1.9266645908355713
255,30.0,0.07786448720191189,0.01,0.95,1.9347479343414307
256,29.0,0.07708584232989277,0.01,0.95,1.9416723251342773
257,55.0,0.07631498390659384,0.01,0.95,1.9506607055664062
258,69.0,0.07555183406752791,0.01,0.95,1.9627830982208252
259,34.0,0.07479631572685264,0.01,0.95,1.9627830982208252
260,39.0,0.07404835256958411,0.01,0.95,1.9707815647125244
261,52.0,0.07330786904388827,0.01,0.95,1.9896163940429688
262,58.0,0.07257479035344938,0.01,0.95,2.0010998249053955
263,62.0,0.07184904244991488,0.01,0.95,2.012821674346924
264,43.0,0.07113055202541574,0.01,0.95,2.0168232917785645
265,24.0,0.07041924650516158,0.01,0.95,2.0168232917785645
266,52.0,0.06971505404010997,0.01,0.95,2.0344817638397217
267,28.0,0.06901790349970886,0.01,0.95,2.03649640083313
268,25.0,0.06832772446471178,0.01,0.95,2.03649640083313
269,78.0,0.06764444722006466,0.01,0.95,2.060096502304077
270,45.0,0.066968002747864,0.01,0.95,2.06809401512146
271,50.0,0.06629832272038537,0.01,0.95,2.078120708465576
272,51.0,0.06563533949318151,0.01,0.95,2.0876338481903076
273,22.0,0.06497898609824969,0.01,0.95,2.0926513671875
274,39.0,0.0643291962372672,0.01,0.95,2.0988683700561523
275,15.0,0.06368590427489453,0.01,0.95,2.1028692722320557
276,39.0,0.06304904523214558,0.01,0.95,2.108870506286621
277,21.0,0.06241855477982412,0.01,0.95,2.1130475997924805
278,51.0,0.06179436923202588,0.01,0.95,2.122053623199463
279,48.0,0.06117642553970562,0.01,0.95,2.133049249649048
280,57.0,0.06056466128430856,0.01,0.95,2.145815849304199
281,51.0,0.05995901467146548,0.01,0.95,2.154890537261963
282,48.0,0.05935942452475082,0.01,0.95,2.161834478378296
283,44.0,0.058765830279503314,0.01,0.95,2.1704561710357666
284,67.0,0.05817817197670828,0.01,0.95,2.1816694736480713
285,25.0,0.057596390256941195,0.01,0.95,2.1876673698425293
286,47.0,0.05702042635437178,0.01,0.95,2.1901466846466064
287,39.0,0.05645022209082806,0.01,0.95,2.1901466846466064
288,34.0,0.05588571986991978,0.01,0.95,2.2104601860046387
289,48.0,0.055326862671220584,0.01,0.95,2.2104601860046387
290,44.0,0.05477359404450838,0.01,0.95,2.2273056507110596
291,51.0,0.054225858104063294,0.01,0.95,2.2353098392486572
292,73.0,0.05368359952302266,0.01,0.95,2.246304988861084
293,40.0,0.053146763527792434,0.01,0.95,2.2533092498779297
294,34.0,0.052615295892514506,0.01,0.95,2.258305311203003
295,71.0,0.052089142933589364,0.01,0.95,2.266331672668457
296,54.0,0.05156825150425347,0.01,0.95,2.266331672668457
297,24.0,0.051052568989210935,0.01,0.95,2.266331672668457
298,52.0,0.05054204329931883,0.01,0.95,2.2877464294433594
299,53.0,0.05003662286632564,0.01,0.95,2.2877464294433594
300,25.0,0.05,0.01,0.95,2.298151731491089
301,37.0,0.05,0.01,0.95,2.3094968795776367
302,33.0,0.05,0.01,0.95,2.3135159015655518
303,41.0,0.05,0.01,0.95,2.321565628051758
304,25.0,0.05,0.01,0.95,2.3255884647369385
305,48.0,0.05,0.01,0.95,2.3336143493652344
306,38.0,0.05,0.01,0.95,2.3396129608154297
307,41.0,0.05,0.01,0.95,2.3449766635894775
308,39.0,0.05,0.01,0.95,2.3449766635894775
309,35.0,0.05,0.01,0.95,2.3603358268737793
310,31.0,0.05,0.01,0.95,2.368513345718384
311,44.0,0.05,0.01,0.95,2.3792524337768555
312,65.0,0.05,0.01,0.95,2.393930196762085
313,37.0,0.05,0.01,0.95,2.399991035461426
314,40.0,0.05,0.01,0.95,2.4080748558044434
315,43.0,0.05,0.01,0.95,2.4158987998962402
316,35.0,0.05,0.01,0.95,2.42348051071167
317,48.0,0.05,0.01,0.95,2.431547164916992
318,31.0,0.05,0.01,0.95,2.437598705291748
319,51.0,0.05,0.01,0.95,2.4468042850494385
320,50.0,0.05,0.01,0.95,2.4548065662384033
321,44.0,0.05,0.01,0.95,2.4548065662384033
322,53.0,0.05,0.01,0.95,2.470762252807617
323,39.0,0.05,0.01,0.95,2.4770994186401367
324,38.0,0.05,0.01,0.95,2.4820990562438965
325,34.0,0.05,0.01,0.95,2.4877541065216064
326,48.0,0.05,0.01,0.95,2.4936506748199463
327,28.0,0.05,0.01,0.95,2.499692916870117
328,66.0,0.05,0.01,0.95,2.5012099742889404
329,36.0,0.05,0.01,0.95,2.5012099742889404
330,57.0,0.05,0.01,0.95,2.517171621322632
331,66.0,0.05,0.01,0.95,2.525695323944092
332,35.0,0.05,0.01,0.95,2.5375912189483643
333,47.0,0.05,0.01,0.95,2.544590473175049
334,24.0,0.05,0.01,0.95,2.548591136932373
335,46.0,0.05,0.01,0.95,2.5556371212005615
336,50.0,0.05,0.01,0.95,2.562636613845825
337,42.0,0.05,0.01,0.95,2.5678300857543945
338,57.0,0.05,0.01,0.95,2.5758979320526123
339,73.0,0.05,0.01,0.95,2.5868377685546875
340,38.0,0.05,0.01,0.95,2.5933666229248047
341,29.0,0.05,0.01,0.95,2.596050500869751
342,47.0,0.05,0.01,0.95,2.606318950653076
343,50.0,0.05,0.01,0.95,2.6132681369781494
344,25.0,0.05,0.01,0.95,2.6172983646392822
345,36.0,0.05,0.01,0.95,2.623340129852295
346,45.0,0.05,0.01,0.95,2.6306381225585938
347,38.0,0.05,0.01,0.95,2.6306381225585938
348,49.0,0.05,0.01,0.95,2.6429388523101807
349,23.0,0.05,0.01,0.95,2.6429388523101807
350,30.0,0.05,0.01,0.95,2.6429388523101807
351,36.0,0.05,0.01,0.95,2.6642932891845703
352,52.0,0.05,0.01,0.95,2.6732757091522217
353,37.0,0.05,0.01,0.95,2.6810920238494873
354,35.0,0.05,0.01,0.95,2.687129020690918
355,42.0,0.05,0.01,0.95,2.6937336921691895
356,27.0,0.05,0.01,0.95,2.6987321376800537
357,35.0,0.05,0.01,0.95,2.703731060028076
358,44.0,0.05,0.01,0.95,2.7110283374786377
359,53.0,0.05,0.01,0.95,2.7407383918762207
360,50.0,0.05,0.01,0.95,2.761462450027466
361,24.0,0.05,0.01,0.95,2.7674593925476074
362,46.0,0.05,0.01,0.95,2.777491331100464
363,58.0,0.05,0.01,0.95,2.7947781085968018
364,41.0,0.05,0.01,0.95,2.8046517372131348
365,41.0,0.05,0.01,0.95,2.812742233276367
366,42.0,0.05,0.01,0.95,2.8266642093658447
367,35.0,0.05,0.01,0.95,2.8327243328094482
368,57.0,0.05,0.01,0.95,2.8446056842803955
369,39.0,0.05,0.01,0.95,2.854461908340454
370,59.0,0.05,0.01,0.95,2.868356943130493
371,60.0,0.05,0.01,0.95,2.8805344104766846
372,41.0,0.05,0.01,0.95,2.892914056777954
373,37.0,0.05,0.01,0.95,2.9030942916870117
374,52.0,0.05,0.01,0.95,2.9080889225006104
375,42.0,0.05,0.01,0.95,2.9220266342163086
376,51.0,0.05,0.01,0.95,2.931889772415161
377,39.0,0.05,0.01,0.95,2.9417531490325928
378,40.0,0.05,0.01,0.95,2.949838876724243
379,39.0,0.05,0.01,0.95,2.957650899887085
380,28.0,0.05,0.01,0.95,2.957650899887085
381,45.0,0.05,0.01,0.95,2.971663236618042
382,50.0,0.05,0.01,0.95,2.9816505908966064
383,65.0,0.05,0.01,0.95,2.9958064556121826
384,47.0,0.05,0.01,0.95,3.007535934448242
385,25.0,0.05,0.01,0.95,3.014531373977661
386,39.0,0.05,0.01,0.95,3.024604320526123
387,29.0,0.05,0.01,0.95,3.0308988094329834
388,41.0,0.05,0.01,0.95,3.039691925048828
389,35.0,0.05,0.01,0.95,3.0464203357696533
390,27.0,0.05,0.01,0.95,3.0542287826538086
391,44.0,0.05,0.01,0.95,3.061734676361084
392,55.0,0.05,0.01,0.95,3.0687856674194336
393,46.0,0.05,0.01,0.95,3.082195997238159
